,SDOstreamc,CluStream,DenStream,BIRCH,StreamKM,GT
1155,3,0.0,0.0,0.0,0.0,1.0
1156,3,0.0,0.0,0.0,0.0,1.0
1157,30,1.0,0.0,0.0,1.0,0.0
1158,8,1.0,0.0,0.0,1.0,0.0
1159,3,1.0,0.0,0.0,1.0,1.0
1160,30,1.0,0.0,0.0,1.0,0.0
1161,6,0.0,0.0,0.0,0.0,1.0
1162,8,1.0,0.0,0.0,1.0,0.0
1163,30,1.0,0.0,0.0,1.0,0.0
1164,3,0.0,0.0,0.0,0.0,1.0
1165,30,1.0,0.0,0.0,1.0,0.0
1166,1,1.0,0.0,0.0,1.0,0.0
1167,1,1.0,0.0,0.0,1.0,0.0
1168,30,1.0,0.0,0.0,1.0,0.0
1169,41,1.0,0.0,0.0,1.0,0.0
1170,3,0.0,0.0,0.0,0.0,1.0
1171,3,0.0,0.0,0.0,0.0,1.0
1172,14,1.0,0.0,0.0,1.0,0.0
1173,3,0.0,0.0,0.0,0.0,1.0
1174,3,0.0,0.0,0.0,0.0,1.0
1175,30,1.0,0.0,0.0,1.0,0.0
1176,8,1.0,0.0,0.0,1.0,0.0
1177,3,0.0,0.0,0.0,0.0,1.0
1178,30,1.0,0.0,0.0,1.0,0.0
1179,6,0.0,0.0,0.0,0.0,1.0
1180,8,1.0,0.0,0.0,1.0,0.0
1181,30,1.0,0.0,0.0,1.0,0.0
1182,3,0.0,0.0,0.0,0.0,1.0
1183,30,1.0,0.0,0.0,1.0,0.0
1184,1,1.0,0.0,0.0,1.0,0.0
1185,1,1.0,0.0,0.0,1.0,0.0
1186,30,1.0,0.0,0.0,1.0,0.0
1187,42,1.0,0.0,0.0,1.0,0.0
1188,3,0.0,0.0,0.0,0.0,1.0
1189,3,0.0,0.0,0.0,0.0,1.0
1190,14,1.0,0.0,0.0,1.0,0.0
1191,3,0.0,0.0,0.0,0.0,1.0
1192,3,0.0,0.0,0.0,0.0,1.0
1193,30,1.0,0.0,0.0,1.0,0.0
1194,8,1.0,0.0,0.0,1.0,0.0
1195,3,0.0,0.0,0.0,0.0,1.0
1196,30,1.0,0.0,0.0,1.0,0.0
1197,6,0.0,0.0,0.0,0.0,1.0
1198,8,1.0,0.0,0.0,1.0,0.0
1199,30,1.0,0.0,0.0,1.0,0.0
1200,3,0.0,0.0,0.0,0.0,1.0
1201,30,1.0,0.0,0.0,1.0,0.0
1202,1,1.0,0.0,0.0,1.0,0.0
1203,1,1.0,0.0,0.0,1.0,0.0
1204,30,1.0,0.0,0.0,1.0,0.0
1205,42,1.0,0.0,0.0,1.0,0.0
1206,3,0.0,0.0,0.0,0.0,1.0
1207,3,0.0,0.0,0.0,0.0,1.0
1208,14,1.0,0.0,0.0,1.0,0.0
1209,3,0.0,0.0,0.0,0.0,1.0
1210,3,0.0,0.0,0.0,0.0,1.0
1211,30,1.0,0.0,0.0,1.0,0.0
1212,8,1.0,0.0,0.0,1.0,0.0
1213,3,0.0,0.0,0.0,0.0,1.0
1214,30,1.0,0.0,0.0,1.0,0.0
1215,6,0.0,0.0,0.0,0.0,1.0
1216,8,1.0,0.0,0.0,1.0,0.0
1217,30,1.0,0.0,0.0,1.0,0.0
1218,3,0.0,0.0,0.0,0.0,1.0
1219,30,1.0,0.0,0.0,1.0,0.0
1220,1,1.0,0.0,0.0,1.0,0.0
1221,1,1.0,0.0,0.0,1.0,0.0
1222,30,1.0,0.0,0.0,1.0,0.0
1223,42,1.0,0.0,0.0,1.0,0.0
1224,3,0.0,0.0,0.0,0.0,1.0
1225,3,0.0,0.0,0.0,0.0,1.0
1226,14,1.0,0.0,0.0,1.0,0.0
1227,3,0.0,0.0,0.0,0.0,1.0
1228,3,0.0,0.0,0.0,0.0,1.0
1229,30,1.0,0.0,0.0,1.0,0.0
1230,8,1.0,0.0,0.0,1.0,0.0
1231,3,0.0,0.0,0.0,0.0,1.0
1232,30,1.0,0.0,0.0,1.0,0.0
1233,6,0.0,0.0,0.0,0.0,1.0
1234,8,1.0,0.0,0.0,1.0,0.0
1235,30,1.0,0.0,0.0,1.0,0.0
1236,3,0.0,0.0,0.0,0.0,1.0
1237,30,1.0,0.0,0.0,1.0,0.0
1238,1,1.0,0.0,0.0,1.0,0.0
1239,1,1.0,0.0,0.0,1.0,0.0
1240,30,1.0,0.0,0.0,1.0,0.0
1241,42,1.0,0.0,0.0,1.0,0.0
1242,3,0.0,0.0,0.0,0.0,1.0
1243,3,0.0,0.0,0.0,0.0,1.0
1244,14,1.0,0.0,0.0,1.0,0.0
1245,3,0.0,0.0,0.0,0.0,1.0
1246,3,0.0,0.0,0.0,0.0,1.0
1247,30,1.0,0.0,0.0,1.0,0.0
1248,8,1.0,0.0,0.0,1.0,0.0
1249,3,0.0,0.0,0.0,0.0,1.0
1250,30,1.0,0.0,0.0,1.0,0.0
1251,6,0.0,0.0,0.0,0.0,1.0
1252,8,1.0,0.0,0.0,1.0,0.0
1253,30,1.0,0.0,0.0,1.0,0.0
1254,3,0.0,0.0,0.0,0.0,1.0
1255,30,1.0,0.0,0.0,1.0,0.0
1256,1,1.0,0.0,0.0,1.0,0.0
1257,1,1.0,0.0,0.0,1.0,0.0
1258,30,1.0,0.0,0.0,1.0,0.0
1259,1,1.0,0.0,0.0,1.0,0.0
1260,3,0.0,0.0,0.0,0.0,1.0
1261,3,0.0,0.0,0.0,0.0,1.0
1262,14,1.0,0.0,0.0,1.0,0.0
1263,3,0.0,0.0,0.0,0.0,1.0
1264,3,0.0,0.0,0.0,0.0,1.0
1265,30,1.0,0.0,0.0,1.0,0.0
1266,8,1.0,0.0,0.0,1.0,0.0
1267,3,0.0,0.0,0.0,0.0,1.0
1268,30,1.0,0.0,0.0,1.0,0.0
1269,6,0.0,0.0,0.0,0.0,1.0
1270,8,1.0,0.0,0.0,1.0,0.0
1271,30,1.0,0.0,0.0,1.0,0.0
1272,3,0.0,0.0,0.0,0.0,1.0
1273,30,1.0,0.0,0.0,1.0,0.0
1274,1,1.0,0.0,0.0,1.0,0.0
1275,1,1.0,0.0,0.0,1.0,0.0
1276,30,1.0,0.0,0.0,1.0,0.0
1277,1,1.0,0.0,0.0,1.0,0.0
1278,3,0.0,0.0,0.0,0.0,1.0
1279,3,0.0,0.0,0.0,0.0,1.0
1280,14,1.0,0.0,0.0,1.0,0.0
1281,3,0.0,0.0,0.0,0.0,1.0
1282,3,0.0,0.0,0.0,0.0,1.0
1283,30,1.0,0.0,0.0,1.0,0.0
1284,8,1.0,0.0,0.0,1.0,0.0
1285,3,0.0,0.0,0.0,0.0,1.0
1286,30,1.0,0.0,0.0,1.0,0.0
1287,6,0.0,0.0,0.0,0.0,1.0
1288,8,1.0,0.0,0.0,1.0,0.0
1289,30,1.0,0.0,0.0,1.0,0.0
1290,3,0.0,0.0,0.0,0.0,1.0
1291,30,1.0,0.0,0.0,1.0,0.0
1292,1,1.0,0.0,0.0,1.0,0.0
1293,1,1.0,0.0,0.0,1.0,0.0
1294,43,1.0,0.0,0.0,1.0,0.0
1295,1,1.0,0.0,0.0,1.0,0.0
1296,3,0.0,0.0,0.0,0.0,1.0
1297,3,0.0,0.0,0.0,0.0,1.0
1298,14,1.0,0.0,0.0,1.0,0.0
1299,3,0.0,0.0,0.0,0.0,1.0
1300,9,0.0,0.0,0.0,0.0,1.0
1301,30,1.0,0.0,0.0,1.0,0.0
1302,8,1.0,0.0,0.0,1.0,0.0
1303,3,0.0,0.0,0.0,0.0,1.0
1304,30,1.0,0.0,0.0,1.0,0.0
1305,6,0.0,0.0,0.0,0.0,1.0
1306,8,1.0,0.0,0.0,1.0,0.0
1307,30,1.0,0.0,0.0,1.0,0.0
1308,3,0.0,0.0,0.0,0.0,1.0
1309,30,1.0,0.0,0.0,1.0,0.0
1310,1,1.0,0.0,0.0,1.0,0.0
1311,1,1.0,0.0,0.0,1.0,0.0
1312,30,1.0,0.0,0.0,1.0,0.0
1313,1,1.0,0.0,0.0,1.0,0.0
1314,3,0.0,0.0,0.0,0.0,1.0
1315,3,0.0,0.0,0.0,0.0,1.0
1316,14,1.0,0.0,0.0,1.0,0.0
1317,3,0.0,0.0,0.0,0.0,1.0
1318,9,0.0,0.0,0.0,0.0,1.0
1319,30,1.0,0.0,0.0,1.0,0.0
1320,8,1.0,0.0,0.0,1.0,0.0
1321,3,0.0,0.0,0.0,0.0,1.0
1322,30,1.0,0.0,0.0,1.0,0.0
1323,6,0.0,0.0,0.0,0.0,1.0
1324,8,1.0,0.0,0.0,1.0,0.0
1325,30,1.0,0.0,0.0,1.0,0.0
1326,3,0.0,0.0,0.0,0.0,1.0
1327,30,1.0,0.0,0.0,1.0,0.0
1328,1,1.0,0.0,0.0,1.0,0.0
1329,1,1.0,0.0,0.0,1.0,0.0
1330,30,1.0,0.0,0.0,1.0,0.0
1331,1,1.0,0.0,0.0,1.0,0.0
1332,3,0.0,0.0,0.0,0.0,1.0
1333,3,0.0,0.0,0.0,0.0,1.0
1334,14,1.0,0.0,0.0,1.0,0.0
1335,3,0.0,0.0,0.0,0.0,1.0
1336,9,0.0,0.0,0.0,0.0,1.0
1337,30,1.0,0.0,0.0,1.0,0.0
1338,8,1.0,0.0,0.0,1.0,0.0
1339,3,0.0,0.0,0.0,0.0,1.0
1340,30,1.0,0.0,0.0,1.0,0.0
1341,6,0.0,0.0,0.0,0.0,1.0
1342,8,1.0,0.0,0.0,1.0,0.0
1343,30,1.0,0.0,0.0,1.0,0.0
1344,3,0.0,0.0,0.0,0.0,1.0
1345,30,1.0,0.0,0.0,1.0,0.0
1346,1,1.0,0.0,0.0,1.0,0.0
1347,1,1.0,0.0,0.0,1.0,0.0
1348,30,1.0,0.0,0.0,1.0,0.0
1349,1,1.0,0.0,0.0,1.0,0.0
1350,3,0.0,0.0,0.0,0.0,1.0
1351,3,0.0,0.0,0.0,0.0,1.0
1352,14,1.0,0.0,0.0,1.0,0.0
1353,3,0.0,0.0,0.0,0.0,1.0
1354,9,0.0,0.0,0.0,0.0,1.0
1355,30,1.0,0.0,0.0,1.0,0.0
1356,8,1.0,0.0,0.0,1.0,0.0
1357,3,0.0,0.0,0.0,0.0,1.0
1358,30,1.0,0.0,0.0,1.0,0.0
1359,6,0.0,0.0,0.0,0.0,1.0
1360,8,1.0,0.0,0.0,1.0,0.0
1361,30,1.0,0.0,0.0,1.0,0.0
1362,3,0.0,0.0,0.0,0.0,1.0
1363,30,1.0,0.0,0.0,1.0,0.0
1364,1,1.0,0.0,0.0,1.0,0.0
1365,1,1.0,0.0,0.0,1.0,0.0
1366,44,1.0,0.0,0.0,1.0,0.0
1367,1,1.0,0.0,0.0,1.0,0.0
1368,3,0.0,0.0,0.0,0.0,1.0
1369,3,0.0,0.0,0.0,0.0,1.0
1370,14,1.0,0.0,0.0,1.0,0.0
1371,3,0.0,0.0,0.0,0.0,1.0
1372,9,0.0,0.0,0.0,0.0,1.0
1373,30,1.0,0.0,0.0,1.0,0.0
1374,8,1.0,0.0,0.0,1.0,0.0
1375,3,0.0,0.0,0.0,0.0,1.0
1376,30,1.0,0.0,0.0,1.0,0.0
1377,6,0.0,0.0,0.0,0.0,1.0
1378,8,1.0,0.0,0.0,1.0,0.0
1379,30,1.0,0.0,0.0,1.0,0.0
1380,3,0.0,0.0,0.0,0.0,1.0
1381,30,1.0,0.0,0.0,1.0,0.0
1382,1,1.0,0.0,0.0,1.0,0.0
1383,1,1.0,0.0,0.0,1.0,0.0
1384,30,1.0,0.0,0.0,1.0,0.0
1385,1,1.0,0.0,0.0,1.0,0.0
1386,3,0.0,0.0,0.0,0.0,1.0
1387,3,0.0,0.0,0.0,0.0,1.0
1388,14,1.0,0.0,0.0,1.0,0.0
1389,3,0.0,0.0,0.0,0.0,1.0
1390,3,0.0,0.0,0.0,0.0,1.0
1391,30,1.0,0.0,0.0,1.0,0.0
1392,8,1.0,0.0,0.0,1.0,0.0
1393,3,0.0,0.0,0.0,0.0,1.0
1394,30,1.0,0.0,0.0,1.0,0.0
1395,6,0.0,0.0,0.0,0.0,1.0
1396,8,1.0,0.0,0.0,1.0,0.0
1397,30,1.0,0.0,0.0,1.0,0.0
1398,3,0.0,0.0,0.0,0.0,1.0
1399,30,1.0,0.0,0.0,1.0,0.0
1400,1,1.0,0.0,0.0,0.0,0.0
1401,1,1.0,0.0,0.0,0.0,0.0
1402,30,1.0,0.0,0.0,0.0,0.0
1403,1,1.0,0.0,0.0,0.0,0.0
1404,3,0.0,0.0,0.0,1.0,1.0
1405,3,0.0,0.0,0.0,1.0,1.0
1406,14,1.0,0.0,0.0,0.0,0.0
1407,3,0.0,0.0,0.0,1.0,1.0
1408,3,1.0,0.0,0.0,1.0,1.0
1409,30,1.0,0.0,0.0,0.0,0.0
1410,45,1.0,0.0,0.0,0.0,0.0
1411,3,0.0,0.0,0.0,1.0,1.0
1412,30,1.0,0.0,0.0,0.0,0.0
1413,6,0.0,0.0,0.0,1.0,1.0
1414,8,1.0,0.0,0.0,0.0,0.0
1415,30,1.0,0.0,0.0,0.0,0.0
1416,3,0.0,0.0,0.0,1.0,1.0
1417,30,1.0,0.0,0.0,0.0,0.0
1418,1,1.0,0.0,0.0,0.0,0.0
1419,1,1.0,0.0,0.0,0.0,0.0
1420,30,1.0,0.0,0.0,0.0,0.0
1421,1,1.0,0.0,0.0,0.0,0.0
1422,3,0.0,0.0,0.0,1.0,1.0
1423,3,0.0,0.0,0.0,1.0,1.0
1424,14,1.0,0.0,0.0,0.0,0.0
1425,3,0.0,0.0,0.0,1.0,1.0
1426,3,0.0,0.0,0.0,1.0,1.0
1427,30,1.0,0.0,0.0,0.0,0.0
1428,8,1.0,0.0,0.0,0.0,0.0
1429,3,0.0,0.0,0.0,1.0,1.0
1430,30,1.0,0.0,0.0,0.0,0.0
1431,6,0.0,0.0,0.0,1.0,1.0
1432,8,1.0,0.0,0.0,0.0,0.0
1433,30,1.0,0.0,0.0,0.0,0.0
1434,3,0.0,0.0,0.0,1.0,1.0
1435,30,1.0,0.0,0.0,0.0,0.0
1436,1,1.0,0.0,0.0,0.0,0.0
1437,1,1.0,0.0,0.0,0.0,0.0
1438,30,1.0,0.0,0.0,0.0,0.0
1439,1,1.0,0.0,0.0,0.0,0.0
1440,3,0.0,0.0,0.0,1.0,1.0
1441,3,0.0,0.0,0.0,1.0,1.0
1442,14,1.0,0.0,0.0,0.0,0.0
1443,3,0.0,0.0,0.0,1.0,1.0
1444,3,0.0,0.0,0.0,1.0,1.0
1445,30,1.0,0.0,0.0,0.0,0.0
1446,8,1.0,0.0,0.0,0.0,0.0
1447,3,0.0,0.0,0.0,1.0,1.0
1448,30,1.0,0.0,0.0,0.0,0.0
1449,6,0.0,0.0,0.0,1.0,1.0
1450,8,1.0,0.0,0.0,0.0,0.0
1451,30,1.0,0.0,0.0,0.0,0.0
1452,3,0.0,0.0,0.0,1.0,1.0
1453,30,1.0,0.0,0.0,0.0,0.0
1454,1,1.0,0.0,0.0,0.0,0.0
1455,1,1.0,0.0,0.0,0.0,0.0
1456,30,1.0,0.0,0.0,0.0,0.0
1457,1,1.0,0.0,0.0,0.0,0.0
1458,3,0.0,0.0,0.0,1.0,1.0
1459,3,0.0,0.0,0.0,1.0,1.0
1460,14,1.0,0.0,0.0,0.0,0.0
1461,3,0.0,0.0,0.0,1.0,1.0
1462,3,0.0,0.0,0.0,1.0,1.0
1463,30,1.0,0.0,0.0,0.0,0.0
1464,8,1.0,0.0,0.0,0.0,0.0
1465,3,0.0,0.0,0.0,1.0,1.0
1466,30,1.0,0.0,0.0,0.0,0.0
1467,6,0.0,0.0,0.0,1.0,1.0
1468,8,1.0,0.0,0.0,0.0,0.0
1469,30,1.0,0.0,0.0,0.0,0.0
1470,3,0.0,0.0,0.0,1.0,1.0
1471,30,1.0,0.0,0.0,0.0,0.0
1472,1,1.0,0.0,0.0,0.0,0.0
1473,1,1.0,0.0,0.0,0.0,0.0
1474,30,1.0,0.0,0.0,0.0,0.0
1475,1,1.0,0.0,0.0,0.0,0.0
1476,3,0.0,0.0,0.0,1.0,1.0
1477,3,0.0,0.0,0.0,1.0,1.0
1478,14,1.0,0.0,0.0,0.0,0.0
1479,3,0.0,0.0,0.0,1.0,1.0
1480,3,1.0,0.0,0.0,1.0,1.0
1481,30,1.0,0.0,0.0,0.0,0.0
1482,8,1.0,0.0,0.0,0.0,0.0
1483,3,0.0,0.0,0.0,1.0,1.0
1484,30,1.0,0.0,0.0,0.0,0.0
1485,6,0.0,0.0,0.0,1.0,1.0
1486,8,1.0,0.0,0.0,0.0,0.0
1487,30,1.0,0.0,0.0,0.0,0.0
1488,3,0.0,0.0,0.0,1.0,1.0
1489,30,1.0,0.0,0.0,0.0,0.0
1490,1,1.0,0.0,0.0,0.0,0.0
1491,1,1.0,0.0,0.0,0.0,0.0
1492,30,1.0,0.0,0.0,0.0,0.0
1493,1,1.0,0.0,0.0,0.0,0.0
1494,3,0.0,0.0,0.0,1.0,1.0
1495,3,0.0,0.0,0.0,1.0,1.0
1496,14,1.0,0.0,0.0,0.0,0.0
1497,3,0.0,0.0,0.0,1.0,1.0
1498,3,1.0,0.0,0.0,1.0,1.0
1499,30,1.0,0.0,0.0,0.0,0.0
1500,8,1.0,0.0,0.0,0.0,0.0
1501,3,0.0,0.0,0.0,1.0,1.0
1502,30,1.0,0.0,0.0,0.0,0.0
1503,6,0.0,0.0,0.0,1.0,1.0
1504,8,1.0,0.0,0.0,0.0,0.0
1505,30,1.0,0.0,0.0,0.0,0.0
1506,3,0.0,0.0,0.0,1.0,1.0
1507,30,1.0,0.0,0.0,0.0,0.0
1508,1,1.0,0.0,0.0,0.0,0.0
1509,1,1.0,0.0,0.0,0.0,0.0
1510,30,1.0,0.0,0.0,0.0,0.0
1511,1,1.0,0.0,0.0,0.0,0.0
1512,3,0.0,0.0,0.0,1.0,1.0
1513,3,0.0,0.0,0.0,1.0,1.0
1514,14,1.0,0.0,0.0,0.0,0.0
1515,3,0.0,0.0,0.0,1.0,1.0
1516,3,1.0,0.0,0.0,1.0,1.0
1517,30,1.0,0.0,0.0,0.0,0.0
1518,8,1.0,0.0,0.0,0.0,0.0
1519,3,0.0,0.0,0.0,1.0,1.0
1520,30,1.0,0.0,0.0,0.0,0.0
1521,6,0.0,0.0,0.0,1.0,1.0
1522,8,1.0,0.0,0.0,0.0,0.0
1523,30,1.0,0.0,0.0,0.0,0.0
1524,3,0.0,0.0,0.0,1.0,1.0
1525,30,1.0,0.0,0.0,0.0,0.0
1526,1,1.0,0.0,0.0,0.0,0.0
1527,1,1.0,0.0,0.0,0.0,0.0
1528,30,1.0,0.0,0.0,0.0,0.0
1529,1,1.0,0.0,0.0,0.0,0.0
1530,3,0.0,0.0,0.0,1.0,1.0
1531,3,0.0,0.0,0.0,1.0,1.0
1532,14,1.0,0.0,0.0,0.0,0.0
1533,6,0.0,0.0,0.0,1.0,1.0
1534,3,1.0,0.0,0.0,1.0,1.0
1535,30,1.0,0.0,0.0,0.0,0.0
1536,8,1.0,0.0,0.0,0.0,0.0
1537,3,0.0,0.0,0.0,1.0,1.0
1538,30,1.0,0.0,0.0,0.0,0.0
1539,6,0.0,0.0,0.0,1.0,1.0
1540,8,1.0,0.0,0.0,0.0,0.0
1541,30,1.0,0.0,0.0,0.0,0.0
1542,3,0.0,0.0,0.0,1.0,1.0
1543,30,1.0,0.0,0.0,0.0,0.0
1544,1,1.0,0.0,0.0,0.0,0.0
1545,1,1.0,0.0,0.0,0.0,0.0
1546,30,1.0,0.0,0.0,0.0,0.0
1547,1,1.0,0.0,0.0,0.0,0.0
1548,3,0.0,0.0,0.0,1.0,1.0
1549,3,0.0,0.0,0.0,1.0,1.0
1550,14,1.0,0.0,0.0,0.0,0.0
1551,6,0.0,0.0,0.0,1.0,1.0
1552,3,1.0,0.0,0.0,1.0,1.0
1553,30,1.0,0.0,0.0,0.0,0.0
1554,8,1.0,0.0,0.0,0.0,0.0
1555,3,0.0,0.0,0.0,1.0,1.0
1556,30,1.0,0.0,0.0,0.0,0.0
1557,3,0.0,0.0,0.0,1.0,1.0
1558,8,1.0,0.0,0.0,0.0,0.0
1559,30,1.0,0.0,0.0,0.0,0.0
1560,3,0.0,0.0,0.0,1.0,1.0
1561,30,1.0,0.0,0.0,0.0,0.0
1562,1,1.0,0.0,0.0,0.0,0.0
1563,1,1.0,0.0,0.0,0.0,0.0
1564,30,1.0,0.0,0.0,0.0,0.0
1565,47,1.0,0.0,0.0,0.0,0.0
1566,3,0.0,0.0,0.0,1.0,1.0
1567,3,0.0,0.0,0.0,1.0,1.0
1568,14,1.0,0.0,0.0,0.0,0.0
1569,3,0.0,0.0,0.0,1.0,1.0
1570,3,1.0,0.0,0.0,1.0,1.0
1571,30,1.0,0.0,0.0,0.0,0.0
1572,8,1.0,0.0,0.0,0.0,0.0
1573,3,0.0,0.0,0.0,1.0,1.0
1574,30,1.0,0.0,0.0,0.0,0.0
1575,3,0.0,0.0,0.0,1.0,1.0
1576,8,1.0,0.0,0.0,0.0,0.0
1577,30,1.0,0.0,0.0,0.0,0.0
1578,3,0.0,0.0,0.0,1.0,1.0
1579,30,1.0,0.0,0.0,0.0,0.0
1580,1,1.0,0.0,0.0,0.0,0.0
1581,1,1.0,0.0,0.0,0.0,0.0
1582,30,1.0,0.0,0.0,0.0,0.0
1583,1,1.0,0.0,0.0,0.0,0.0
1584,3,0.0,0.0,0.0,1.0,1.0
1585,3,0.0,0.0,0.0,1.0,1.0
1586,14,1.0,0.0,0.0,0.0,0.0
1587,3,0.0,0.0,0.0,1.0,1.0
1588,3,1.0,0.0,0.0,1.0,1.0
1589,30,1.0,0.0,0.0,0.0,0.0
1590,8,1.0,0.0,0.0,0.0,0.0
1591,3,0.0,0.0,0.0,1.0,1.0
1592,30,1.0,0.0,0.0,0.0,0.0
1593,3,0.0,0.0,0.0,1.0,1.0
1594,8,1.0,0.0,0.0,0.0,0.0
1595,30,1.0,0.0,0.0,0.0,0.0
1596,3,0.0,0.0,0.0,1.0,1.0
1597,30,1.0,0.0,0.0,0.0,0.0
1598,1,1.0,0.0,0.0,0.0,0.0
1599,1,1.0,0.0,0.0,0.0,0.0
1600,30,1.0,0.0,0.0,1.0,0.0
1601,1,1.0,0.0,0.0,1.0,0.0
1602,3,0.0,0.0,0.0,0.0,1.0
1603,3,0.0,0.0,0.0,0.0,1.0
1604,14,1.0,0.0,0.0,1.0,0.0
1605,3,0.0,0.0,0.0,0.0,1.0
1606,3,1.0,0.0,0.0,0.0,1.0
1607,30,1.0,0.0,0.0,1.0,0.0
1608,8,1.0,0.0,0.0,1.0,0.0
1609,3,0.0,0.0,0.0,0.0,1.0
1610,30,1.0,0.0,0.0,1.0,0.0
1611,3,0.0,0.0,0.0,0.0,1.0
1612,8,1.0,0.0,0.0,1.0,0.0
1613,30,1.0,0.0,0.0,1.0,0.0
1614,3,0.0,0.0,0.0,0.0,1.0
1615,30,1.0,0.0,0.0,1.0,0.0
1616,1,1.0,0.0,0.0,1.0,0.0
1617,1,1.0,0.0,0.0,1.0,0.0
1618,30,1.0,0.0,0.0,1.0,0.0
1619,1,1.0,0.0,0.0,1.0,0.0
1620,3,0.0,0.0,0.0,0.0,1.0
1621,3,0.0,0.0,0.0,0.0,1.0
1622,14,1.0,0.0,0.0,1.0,0.0
1623,3,0.0,0.0,0.0,0.0,1.0
1624,3,1.0,0.0,0.0,0.0,1.0
1625,30,1.0,0.0,0.0,1.0,0.0
1626,8,1.0,0.0,0.0,1.0,0.0
1627,3,0.0,0.0,0.0,0.0,1.0
1628,30,1.0,0.0,0.0,1.0,0.0
1629,46,0.0,0.0,0.0,0.0,1.0
1630,8,1.0,0.0,0.0,1.0,0.0
1631,30,1.0,0.0,0.0,1.0,0.0
1632,3,0.0,0.0,0.0,0.0,1.0
1633,30,1.0,0.0,0.0,1.0,0.0
1634,1,1.0,0.0,0.0,1.0,0.0
1635,1,1.0,0.0,0.0,1.0,0.0
1636,30,1.0,0.0,0.0,1.0,0.0
1637,48,1.0,0.0,0.0,1.0,0.0
1638,3,0.0,0.0,0.0,0.0,1.0
1639,3,0.0,0.0,0.0,0.0,1.0
1640,14,1.0,0.0,0.0,1.0,0.0
1641,3,0.0,0.0,0.0,0.0,1.0
1642,3,1.0,0.0,0.0,0.0,1.0
1643,30,1.0,0.0,0.0,1.0,0.0
1644,8,1.0,0.0,0.0,1.0,0.0
1645,3,0.0,0.0,0.0,0.0,1.0
1646,30,1.0,0.0,0.0,1.0,0.0
1647,46,0.0,0.0,0.0,0.0,1.0
1648,8,1.0,0.0,0.0,1.0,0.0
1649,30,1.0,0.0,0.0,1.0,0.0
1650,3,0.0,0.0,0.0,0.0,1.0
1651,30,1.0,0.0,0.0,1.0,0.0
1652,1,1.0,0.0,0.0,1.0,0.0
1653,1,1.0,0.0,0.0,1.0,0.0
1654,30,1.0,0.0,0.0,1.0,0.0
1655,48,1.0,0.0,0.0,1.0,0.0
1656,3,0.0,0.0,0.0,0.0,1.0
1657,3,0.0,0.0,0.0,0.0,1.0
1658,14,1.0,0.0,0.0,1.0,0.0
1659,3,0.0,0.0,0.0,0.0,1.0
1660,3,1.0,0.0,0.0,0.0,1.0
1661,30,1.0,0.0,0.0,1.0,0.0
1662,8,1.0,0.0,0.0,1.0,0.0
1663,3,0.0,0.0,0.0,0.0,1.0
1664,30,1.0,0.0,0.0,1.0,0.0
1665,46,0.0,0.0,0.0,0.0,1.0
1666,8,1.0,0.0,0.0,1.0,0.0
1667,30,1.0,0.0,0.0,1.0,0.0
1668,3,0.0,0.0,0.0,0.0,1.0
1669,30,1.0,0.0,0.0,1.0,0.0
1670,1,1.0,0.0,0.0,1.0,0.0
1671,1,1.0,0.0,0.0,1.0,0.0
1672,30,1.0,0.0,0.0,1.0,0.0
1673,49,1.0,0.0,0.0,1.0,0.0
1674,3,0.0,0.0,0.0,0.0,1.0
1675,3,0.0,0.0,0.0,0.0,1.0
1676,14,1.0,0.0,0.0,1.0,0.0
1677,3,0.0,0.0,0.0,0.0,1.0
1678,3,1.0,0.0,0.0,0.0,1.0
1679,30,1.0,0.0,0.0,1.0,0.0
1680,8,1.0,0.0,0.0,1.0,0.0
1681,3,0.0,0.0,0.0,0.0,1.0
1682,30,1.0,0.0,0.0,1.0,0.0
1683,46,0.0,0.0,0.0,0.0,1.0
1684,8,1.0,0.0,0.0,1.0,0.0
1685,30,1.0,0.0,0.0,1.0,0.0
1686,3,0.0,0.0,0.0,0.0,1.0
1687,30,1.0,0.0,0.0,1.0,0.0
1688,1,1.0,0.0,0.0,1.0,0.0
1689,1,1.0,0.0,0.0,1.0,0.0
1690,30,1.0,0.0,0.0,1.0,0.0
1691,1,1.0,0.0,0.0,1.0,0.0
1692,3,0.0,0.0,0.0,0.0,1.0
1693,3,0.0,0.0,0.0,0.0,1.0
1694,14,1.0,0.0,0.0,1.0,0.0
1695,3,0.0,0.0,0.0,0.0,1.0
1696,3,1.0,0.0,0.0,0.0,1.0
1697,30,1.0,0.0,0.0,1.0,0.0
1698,8,1.0,0.0,0.0,1.0,0.0
1699,3,0.0,0.0,0.0,0.0,1.0
1700,30,1.0,0.0,0.0,1.0,0.0
1701,3,0.0,0.0,0.0,0.0,1.0
1702,8,1.0,0.0,0.0,1.0,0.0
1703,30,1.0,0.0,0.0,1.0,0.0
1704,3,0.0,0.0,0.0,0.0,1.0
1705,30,1.0,0.0,0.0,1.0,0.0
1706,1,1.0,0.0,0.0,1.0,0.0
1707,1,1.0,0.0,0.0,1.0,0.0
1708,30,1.0,0.0,0.0,1.0,0.0
1709,1,1.0,0.0,0.0,1.0,0.0
1710,3,0.0,0.0,0.0,0.0,1.0
1711,3,0.0,0.0,0.0,0.0,1.0
1712,14,1.0,0.0,0.0,1.0,0.0
